id,type,lat,lon,name,direction,operator
229914607,node,40.120841,-82.94846,,,
229916594,node,39.9552071,-82.8052153,,both,
229917216,node,39.9766071,-82.932434,,,
229920009,node,39.9725093,-83.0094539,,both,
229920816,node,39.986074,-82.979731,,,
229920842,node,39.9888645,-83.045941,,,
229921155,node,40.018458,-82.870235,,both,
229921664,node,40.068775,-82.952273,,,
229922892,node,39.9547738,-83.0777079,,both,
229925322,node,39.90806,-82.8244722,,,
229925441,node,39.891074,-83.08593,,,
229925481,node,39.8835551,-83.0924395,,,
229925492,node,39.882172,-83.0936275,,,
229925497,node,39.88185,-83.093896,,,
229929898,node,40.053873,-82.976436,,,
229930767,node,39.964398,-82.9816276,,,
229930779,node,39.9630782,-82.9816552,,both,
229930798,node,39.9580963,-82.9820341,,both,
229930820,node,39.9532969,-82.9824893,,both,
229930941,node,39.8620724,-82.9893268,,both,
229931053,node,39.8817015,-82.9877503,,,
229931084,node,39.891441,-82.986963,,both,
229931147,node,39.9124396,-82.9853341,,,
229931207,node,39.922312,-82.984601,,,
229931212,node,39.9237856,-82.9844912,,,
229931260,node,39.932962,-82.983824,,,
229931263,node,39.933812,-82.9837587,,,
229931272,node,39.935492,-82.983638,,,
229931294,node,39.94149,-82.9831675,,,
229931310,node,39.944177,-82.982963,,,
229931682,node,39.90226,-83.052516,,,
229933821,node,39.9272447,-82.8275777,,both,
229934045,node,40.064373,-83.0749509,,both,
229934922,node,39.947348,-82.924091,,,
229935397,node,39.996943,-83.009517,,both,
229936586,node,39.957622,-82.958572,,both,
229936594,node,39.9539965,-82.958872,,forward,
229936602,node,39.952972,-82.95895,,forward,
229936608,node,39.949157,-82.95926,,,
229936719,node,39.957625,-82.958733,,both,
229938088,node,39.969899,-82.932996,,,
229938161,node,39.985097,-82.931534,,,
229938257,node,39.99552,-82.930296,,,
229938386,node,40.021105,-82.928687,,,
229939199,node,39.9211287,-83.1239552,,,
229939911,node,39.955572,-83.060895,,,
229940511,node,40.0467617,-82.9563209,,,
229940577,node,39.9661978,-82.9904682,,,
229940592,node,39.9674487,-82.9906266,,,
229940688,node,39.981795,-82.989517,,,
229940707,node,39.9864394,-82.9891007,,,
229940888,node,40.0030474,-82.9739581,,,
229940893,node,40.0031762,-82.9738762,,,
229940932,node,40.0062653,-82.9719299,,,
229940948,node,40.0088456,-82.9703467,,,
229940951,node,40.0088854,-82.9703222,,,
229941031,node,40.022743,-82.964745,,both,
229941055,node,40.0313,-82.964034,,,
229941117,node,40.0374365,-82.9624926,,,
229941196,node,40.049809,-82.953782,,,
229941239,node,40.059529,-82.95301,,,
229941303,node,40.072393,-82.951998,,,
229941344,node,40.079442,-82.951498,,,
229941357,node,40.0818713,-82.951315,,,
229941393,node,40.088337,-82.950821,,,
229941448,node,40.100539,-82.949876,,,
229941473,node,40.1037131,-82.9496641,,,
229941825,node,39.927299,-83.056219,,,
229942617,node,39.965907,-82.968813,,,
229942672,node,39.957837,-82.969447,,both,
229942686,node,39.95422,-82.969741,,forward,
229942697,node,39.953228,-82.969813,,forward,
229942708,node,39.949683,-82.970098,,both,
229942749,node,39.934908,-82.971201,,,
229942904,node,40.042097,-83.157094,,,
229943828,node,40.080746,-82.928514,,,
229944532,node,40.026576,-82.940528,,,
229945253,node,40.127504,-83.11155,,both,
229947530,node,39.8705915,-82.8369493,,,
229947699,node,39.917487,-82.915849,,,
229947769,node,39.9084658,-82.9009134,,,
229950728,node,40.098025,-82.81235,,,
229950739,node,40.1052208,-82.811775,,,
229950984,node,39.960369,-82.986424,,,
229950993,node,39.9577,-82.9859049,,both,
229951018,node,39.9637775,-82.9870739,,,
229951353,node,39.9631345,-82.9926979,,,
229951362,node,39.9634473,-82.9899544,Discovery District,,
229951377,node,39.964449,-82.981175,,,
229951400,node,39.964855,-82.97768,,,
229951402,node,39.9652471,-82.97435,,,
229951417,node,39.9657427,-82.9702099,,,
229951420,node,39.966194,-82.966215,,,
229951481,node,39.970604,-82.926367,,,
229951495,node,39.971332,-82.919603,,,
229951512,node,39.9720068,-82.9134453,,,
229951533,node,39.973859,-82.8959829,,both,
229951598,node,39.9776146,-82.8608655,,,
229951618,node,39.979298,-82.843571,,,
229951642,node,39.980259,-82.8361866,,,
229951673,node,39.9816573,-82.8237132,,,
229952358,node,40.047733,-83.158767,,,
229952612,node,39.972141,-82.973323,,,
229953501,node,39.96015,-83.0002413,,both,
229953510,node,39.9588082,-82.9999824,,both,
229953520,node,39.956143,-82.999468,,both,
229953551,node,39.952564,-82.998783,,both,
229953559,node,39.949082,-82.998096,,both,
229953599,node,39.9396221,-82.9962581,,both,
229953628,node,39.93247,-82.995898,,,
229953670,node,39.924286,-82.995495,,,
229953752,node,39.912911,-82.995356,,,
229953776,node,39.906045,-82.995365,,,
229954226,node,40.081461,-82.808837,,both,
229957519,node,40.0449834,-82.859792,,,
229957559,node,40.0457,-82.8643238,,,
229959128,node,39.9645434,-83.0046722,,both,
229959136,node,39.965879,-83.004933,,both,
229960150,node,39.982018,-83.156036,,,
229960292,node,39.9816887,-83.1469982,,,
229960339,node,40.1089424,-82.9972969,,,
229962008,node,39.9429083,-83.0895697,,,
229962089,node,39.9338011,-83.0900264,,,
229962118,node,39.927573,-83.090432,,,
229962527,node,39.8928135,-83.1069768,,,
229962617,node,39.8822144,-83.1076426,,,
229965355,node,39.9612321,-83.0088457,,both,
229965991,node,40.042358,-82.909395,,,
229969375,node,39.993275,-83.060408,,,
229969408,node,39.997878,-83.060997,,forward,
229972214,node,40.0770374,-82.9760397,,forward,
229975423,node,39.9619917,-82.9908069,,,
229976046,node,39.9800112,-82.9132256,,,
229976185,node,40.0059032,-82.9125194,,,
229976288,node,40.020319,-82.911361,,both,
229976401,node,40.033375,-82.9102091,,,
229977693,node,39.955705,-83.057971,,,
229980874,node,39.9621613,-82.9335907,,,
229980979,node,39.9612163,-82.914399,,both,
229982165,node,39.9527876,-82.9961067,,forward,
229982208,node,39.9524823,-82.9889857,,both,
229982256,node,39.946394,-82.906313,,,
229982295,node,39.9457401,-82.8944835,,,
229982344,node,39.944156,-82.86682,,,
229982381,node,39.943216,-82.850121,,,
229982422,node,39.942503,-82.837619,,,
229982449,node,39.9420584,-82.8298882,,,
229982455,node,39.9418976,-82.8271445,,,
229982507,node,39.944207,-82.816766,,,
229982653,node,39.9514228,-82.9797428,,both,
229982743,node,39.948446,-82.945246,,,
229982810,node,39.947569,-82.928277,,,
229985310,node,39.839571,-83.0811236,,,
229985455,node,39.8434427,-83.126024,,,
229986088,node,39.8314791,-82.9600914,,both,
229986157,node,39.8306351,-82.9445567,,both,
229986182,node,39.8300838,-82.9338454,,both,
229986914,node,40.068229,-83.105103,,both,
229987697,node,39.8872214,-83.0573536,,,
229987748,node,39.889175,-83.069006,,,
229988975,node,39.935469,-83.114157,,,
229989223,node,39.910852,-82.824187,,,
229989591,node,39.9153819,-82.8779276,,,
229989778,node,39.921793,-82.9323417,,,
229989841,node,39.936565,-82.9422909,,,
229990504,node,39.933656,-82.9423055,,,
229993373,node,39.9517874,-83.139439,,,
229993377,node,39.9518917,-83.1356048,,,
229993509,node,39.953835,-83.097355,,,
229993549,node,39.9542489,-83.0884535,,,
229993571,node,39.954511,-83.083182,,forward,
229993615,node,39.9549575,-83.0739501,,both,
229993624,node,39.955114,-83.0706143,,,
229993628,node,39.9551276,-83.0703243,,,
229993656,node,39.9554652,-83.0631337,,,
229993662,node,39.9557672,-83.0567577,,,
229993664,node,39.955837,-83.055271,,,
229993674,node,39.955979,-83.052854,,,
229993721,node,39.9573266,-83.041023,,,
229993770,node,39.958146,-83.034189,,,
229993872,node,39.959618,-83.02184,,,
229993878,node,39.959638,-83.021669,,,
229993925,node,39.961861,-83.0037732,,both,
229994836,node,40.011913,-83.060076,,,
229997186,node,39.9347299,-82.9292892,,,
229998722,node,39.9570437,-82.9322142,,both,
229998775,node,39.9570323,-82.9317975,,both,
229998790,node,39.96515,-82.930641,,,
229999792,node,40.1034272,-82.913813,,,
230002171,node,39.839684,-82.903886,,,
230004187,node,39.956579,-83.017998,,forward,
230004241,node,39.955306,-83.028585,,both,
230004359,node,39.9586074,-83.0017514,,both,
230004434,node,39.982511,-83.001207,,both,
230004492,node,39.9813927,-82.9801129,,,
230007891,node,40.1187673,-82.9876513,,both,
230007950,node,40.12588,-82.979972,,both,
230008018,node,40.13399,-82.972123,,both,
230009005,node,39.999145,-83.075822,,both,
230009798,node,39.9742015,-83.0245226,,,
230010829,node,39.9610665,-82.9922841,,both,
230010848,node,39.9597304,-82.9920188,,backward,
230014163,node,39.9438133,-83.0372339,,,
230016786,node,39.959951,-83.0020077,,both,
230016880,node,39.956796,-83.028878,,both,
230018368,node,39.9659651,-83.0124567,,,
230019352,node,40.0609515,-82.9827157,,,
230025197,node,39.948873,-82.999855,,both,
230025867,node,40.014237,-83.05324,,,
230025874,node,40.0192368,-83.0528926,,,
230027631,node,39.9742472,-83.0256121,,,
230027636,node,39.974372,-83.029164,,,
230027681,node,39.9768088,-83.0455775,,,
230028800,node,39.8786022,-83.0599498,,,
230028838,node,39.872459,-83.060745,,,
230029092,node,39.946173,-82.829509,,,
230035204,node,39.9409838,-82.9436402,,,
230036445,node,39.9968173,-83.0149487,,both,
230036451,node,39.9965179,-83.0148896,,both,
230036819,node,39.982012,-83.1377667,,,
230037432,node,39.9442265,-83.1115932,,,
230037843,node,39.996734,-83.080829,,,
230039114,node,40.0600626,-82.961808,,,
230039305,node,40.1142037,-83.0905741,,,
230039346,node,40.122175,-83.0902,,,
230039364,node,40.1244988,-83.0900818,,both,
230039510,node,40.060736,-83.093424,,forward,
230042448,node,40.0189006,-82.879633,,both,
230042460,node,40.020928,-82.879528,,both,
230042462,node,40.02233,-82.879419,,both,
230043322,node,39.9612481,-82.9906646,,both,
230043337,node,39.95991,-82.9904087,,both,
230043356,node,39.9572455,-82.9898989,,both,
230043368,node,39.954558,-82.98938,,,
230045742,node,40.124751,-82.948171,,both,
230045771,node,40.1286776,-82.9478983,,both,
230048777,node,40.0166533,-82.833532,,,
230048954,node,40.019256,-82.789658,,,
230049185,node,39.9872035,-83.0082823,,both,
230049196,node,39.9872923,-83.0107326,,,
230049202,node,39.98738,-83.013089,,both,
230049218,node,39.987668,-83.0208081,,,
230049243,node,39.9878324,-83.0255938,,,
230049267,node,39.988351,-83.035616,,,
230049285,node,39.988609,-83.0407735,,,
230049296,node,39.988785,-83.044451,,,
230049332,node,39.989006,-83.04879,,,
230049336,node,39.98902,-83.049065,,,
230049967,node,39.957352,-82.944955,,both,
230050224,node,39.9068365,-82.9286743,,,
230050258,node,39.8887762,-82.9301969,,,
230050321,node,39.8792291,-82.9309459,,both,
230052080,node,40.002062,-82.834651,,,
230052185,node,40.003118,-82.861289,,both,
230052807,node,40.119967,-82.903751,,,
230052897,node,40.118831,-82.8857846,,both,
230053997,node,40.027338,-82.959946,,,
230055054,node,39.971878,-83.080698,,,
230055167,node,39.966663,-83.095069,,,
230055486,node,39.983896,-83.016835,,,
230060105,node,40.0192879,-83.069723,,,
230060189,node,39.9607535,-83.1108864,,,
230063841,node,39.9434616,-83.0781832,,both,
230064553,node,40.018817,-82.884019,,both,
230066464,node,39.9559795,-82.8942071,,,
230067055,node,40.118282,-83.012367,,both,
230068859,node,40.031441,-83.008003,,both,
230068862,node,40.031308,-83.001042,,both,
230068904,node,40.030488,-82.985463,,,
230069326,node,40.065259,-82.9769953,,,
230070059,node,40.031731,-83.14003,,,
230070408,node,39.954153,-83.02835,,both,
230071412,node,39.9569824,-82.9298003,,both,
230071438,node,39.9569776,-82.9296248,,both,
230071834,node,40.1238372,-82.9270831,,,
230072623,node,40.031992,-82.978216,,,
230072751,node,40.0606469,-82.9773663,,,
230072773,node,40.068331,-82.976743,,,
230072783,node,40.071852,-82.976461,,,
230072800,node,40.0805725,-82.9757564,,,
230072826,node,40.08553,-82.975417,,,
230073568,node,39.8900642,-82.9582997,,both,
230074199,node,39.9714663,-83.0094897,,both,
230075029,node,39.955335,-83.145663,,,
230075041,node,39.9484959,-83.0470217,,,
230077366,node,39.9457967,-83.0359316,,,
230078685,node,39.8458048,-82.8291252,,both,
230078688,node,39.848016,-82.828902,,both,
230078869,node,39.901812,-82.824965,,,
230078943,node,39.923268,-82.829562,,,
230079120,node,40.1213716,-83.0353905,,,
230079186,node,39.9742031,-83.0225214,,,
230079219,node,39.984136,-83.022604,,,
230079252,node,39.990875,-83.025952,,both,
230079588,node,40.063148,-83.0375955,,both,
230082328,node,39.9809619,-82.8723913,,,
230082394,node,39.9839644,-82.869821,,,
230082535,node,39.9888435,-82.8689888,,,
230082602,node,39.9982783,-82.8682821,,both,
230082734,node,40.0383982,-82.8648734,,,
230082770,node,40.0438403,-82.8644653,,,
230082827,node,40.055289,-82.8636117,,,
230082871,node,40.0645071,-82.8630701,,,
230083764,node,40.0163649,-83.0140253,,both,
230085054,node,39.9769003,-82.9804493,,,
230086103,node,40.0322759,-82.9840422,,,
230086183,node,40.0310178,-82.9573146,,,
230086276,node,40.0329686,-83.0009097,,,
230087234,node,40.1019807,-83.0940166,,,
230087727,node,40.0300532,-82.8751531,,,
230087950,node,40.056525,-82.886296,,,
230092987,node,39.95273,-83.000607,,both,
230094343,node,39.963027,-83.076413,,,
230094620,node,39.992532,-83.092854,,,
230095391,node,40.0990391,-83.0818908,,,
230096060,node,40.009218,-82.905621,,,
230096138,node,40.018664,-82.875173,,both,
230096775,node,40.014397,-83.056541,,,
230098517,node,40.0904186,-82.7934896,,,
230098575,node,40.096459,-82.780879,,,
230098937,node,40.0476732,-82.8564281,,,
230098964,node,40.04954,-82.852858,,,
230100764,node,39.9606668,-82.9958492,,both,
230100769,node,39.959315,-82.9955888,,,
230101528,node,40.0603006,-82.9675455,,,
230104674,node,39.9441803,-82.9944293,,,
230108049,node,40.0833019,-82.8956411,,backward,
230108213,node,40.1188273,-82.8856435,,both,
230108434,node,39.957782,-82.966662,,both,
230112597,node,40.0442619,-83.0000698,,,
230114779,node,39.932842,-83.115516,,,
230115267,node,39.9686146,-82.9574102,,,
230116516,node,40.127573,-83.011364,,both,
230117886,node,39.986289,-82.7818837,,,
230118697,node,39.8425501,-83.0722858,,,
230120657,node,39.9557451,-83.0029303,,both,
230120664,node,39.9544184,-83.0026847,,both,
230121753,node,39.9872671,-82.8861603,,,
230122011,node,39.8749752,-83.1676913,,,
230123803,node,39.9658742,-83.0097878,,both,
230123817,node,39.9660775,-83.0148454,,,
230132477,node,39.955318,-82.800153,,both,
230133405,node,39.9773222,-82.8364159,,,
230133525,node,39.95471,-82.83849,,both,
230134903,node,39.9565862,-82.9148123,,both,
230134922,node,39.9562998,-82.9053776,,both,
230134932,node,39.9562525,-82.9036888,,,
230134958,node,39.9560606,-82.8970762,,,
230135067,node,39.9547552,-82.8353469,,both,
230135116,node,39.9548049,-82.828824,,both,
230135122,node,39.9548058,-82.8286788,,both,
230135143,node,39.9549674,-82.8191229,,both,
230135150,node,39.95515,-82.808398,,both,
230135153,node,39.9551801,-82.806753,,both,
230135199,node,39.9555565,-82.7878837,,both,
230135301,node,39.954959,-82.8594833,,both,
230135318,node,39.9564564,-82.9968048,,both,
230135454,node,39.9572951,-82.942268,,both,
230135480,node,39.9569173,-82.9273881,,both,
230137170,node,39.9406699,-83.0546804,,both,
230144660,node,39.986561,-82.99208,,,
230150881,node,40.0614311,-82.9945911,,,
230150976,node,40.0603969,-82.9709486,,,
230151014,node,40.059881,-82.9576546,,,
230151156,node,40.058817,-82.937416,,,
230151520,node,40.0552975,-82.8637746,,,
230152347,node,39.9668315,-82.9849283,,,
230152652,node,39.900615,-83.053113,,,
230154155,node,39.991557,-83.151947,,,
230154924,node,39.9735885,-83.0045198,,both,
230157166,node,39.983564,-83.150597,,,
230157434,node,39.981968,-83.047948,,both,
230164889,node,40.0325808,-83.129437,,,
230167684,node,39.982022,-83.04921,,,
230168651,node,39.940051,-83.073757,,,
230168774,node,39.941256,-83.052497,,both,
230183626,node,39.9665287,-82.9876138,,,
230184374,node,39.959116,-82.997321,,both,
230186312,node,40.022689,-82.963472,,both,
230186465,node,40.0244152,-83.0016088,,,
230186508,node,40.0241298,-82.9955678,,both,
230187099,node,39.983523,-83.044876,,,
230187439,node,40.0054885,-82.7907501,,,
230191247,node,39.977455,-83.011141,,,
230194609,node,39.9620075,-83.0039559,,,
230195151,node,39.926545,-83.117096,,,
230195309,node,39.9837052,-83.012365,,,
230195423,node,39.985114,-83.044755,,,
230196029,node,39.9839995,-82.8431897,,both,
230198235,node,40.0321927,-83.1346165,,,
230198563,node,40.0949326,-82.8199389,,both,
230198843,node,39.9553906,-83.0178085,,,
230199159,node,39.878328,-83.055764,,,
230199779,node,40.037648,-83.000595,,,
230205245,node,39.997837,-82.7913225,,,
230206030,node,39.943707,-83.073122,,,
230206116,node,39.9422712,-83.1020334,,,
230206143,node,39.941791,-83.111982,,,
230206208,node,39.93843,-83.112569,,,
230207186,node,40.078603,-82.928563,,,
230211359,node,39.9852669,-82.7911007,,,
230213910,node,40.0467667,-82.9999153,,,
230217671,node,39.986976,-83.002043,,both,
230217684,node,39.990009,-83.001827,,,
230217687,node,39.990199,-83.001816,,,
230217694,node,39.9954795,-83.0014587,,,
230227333,node,39.9716077,-83.0074004,,both,
230228537,node,39.979569,-83.102749,,,
230229873,node,39.9572751,-83.0014915,,both,
230230154,node,39.9669448,-82.9839577,,,
230230694,node,39.990251,-83.003243,,,
230230792,node,40.005679,-83.002887,,forward,
230230864,node,40.017379,-83.0020683,,,
230232806,node,39.9693076,-83.0095522,,both,
230235423,node,40.0372123,-82.9528846,,,
230238510,node,39.9680807,-83.0096332,,both,
230240758,node,39.929786,-83.116455,,,
230240939,node,39.931127,-83.144609,,,
230255274,node,40.004372,-83.080767,,forward,
230258018,node,39.994862,-83.152507,,,
230261242,node,40.092014,-82.9255369,,,
230271301,node,39.991439,-83.0405266,,both,
230272580,node,39.9735965,-83.0047042,,,
230275194,node,40.0921004,-82.9255263,,,
230275515,node,39.9955525,-83.0146989,,both,
230275949,node,39.967187,-82.981705,,,
230280183,node,39.973116,-83.149986,,,
230282845,node,39.937115,-82.915379,,both,
230283296,node,39.9857828,-82.7863806,,,
230288282,node,39.9196962,-83.1300262,,,
230291465,node,40.0922069,-82.8491022,,,
230292458,node,39.8585036,-82.8955879,,,
230294127,node,39.9966442,-83.048971,,backward,
230294238,node,40.018759,-83.057401,,,
230295221,node,39.9394021,-82.9975806,,,
230303296,node,39.973865,-83.01042,,,
230303313,node,39.980408,-83.01173,,,
230303321,node,39.99325,-83.0142442,,both,
230307552,node,40.095463,-82.919168,,,
230307592,node,40.094831,-82.905639,,,
230313093,node,39.915568,-83.143965,,,
230313797,node,40.018715,-83.056193,,,
230317407,node,39.9493769,-83.1401886,,,
230319097,node,40.079907,-82.877538,,,
230319448,node,40.0821874,-82.8101257,,both,
230320305,node,39.9559422,-83.0012351,,both,
230324104,node,40.031593,-83.141545,,,
230324184,node,40.030428,-83.153083,,,
230329948,node,40.125137,-82.944249,,both,
230335297,node,40.018325,-83.029332,,,
230356964,node,40.118576,-83.009575,,,
230399814,node,39.9538055,-82.9962973,,forward,
316943246,node,39.9735523,-83.0163762,,,
317503321,node,40.0850183,-82.7531448,,both,
317505975,node,40.078528,-82.7533674,,,
317506818,node,40.0812689,-82.7531892,,,
317519480,node,40.0820907,-82.9163795,,,
317522309,node,40.0817497,-82.8954378,,forward,
317522324,node,40.081914,-82.8953539,,forward,
317522417,node,40.081534,-82.896068,,forward,
317522437,node,40.0812128,-82.8956181,,forward,
319723810,node,39.9347954,-82.929022,,,
319895819,node,40.112591,-83.090669,,,
319906111,node,40.1480104,-82.9676577,,,
319906114,node,40.1481034,-82.97,,,
319906711,node,40.142285,-82.9694059,,,
319906712,node,40.1421185,-82.9694224,,,
319908176,node,40.1481784,-82.9720469,,,
319930652,node,40.0893893,-83.0350658,,,
319939247,node,40.060506,-82.9741629,,,
319948955,node,40.0137605,-82.9940492,,,
319968796,node,40.0169138,-83.1565909,,,
320245507,node,40.0376862,-83.1564574,,,
321306095,node,40.0326816,-83.1294567,,,
321306566,node,40.0326907,-83.129247,,,
321306824,node,40.0329619,-83.126315,,,
321307934,node,40.0264866,-83.1133581,,,
321307941,node,40.0273965,-83.1164497,,,
321307956,node,40.0319859,-83.1160398,,,
321341476,node,39.9925536,-83.017979,,both,
322536045,node,39.9690397,-83.0018136,,,
322536198,node,39.9688557,-82.9974266,,both,
322793860,node,39.9566597,-82.9950772,,both,
322793876,node,39.9577854,-82.9970592,,both,
322794536,node,39.9672237,-82.9918092,,,
323068373,node,40.0185671,-82.8906728,,both,
325067337,node,39.9496591,-83.0209465,,,
325101455,node,39.9811908,-83.1508246,,,
325101499,node,39.9811968,-83.1506873,,,
325101636,node,39.9791796,-83.1506673,,,
325102432,node,39.9754641,-83.1501115,,,
325102433,node,39.9754527,-83.1502966,,,
332407766,node,39.9546381,-82.8416185,,,
332414679,node,39.9345308,-82.7893642,,,
333548760,node,39.8616429,-83.0711471,,,
333550659,node,39.8786307,-83.0475375,,,
333550660,node,39.8785954,-83.0472927,,,
333550681,node,39.8786984,-83.0472896,,,
333550764,node,39.8786914,-83.0429595,,,
333550768,node,39.8783782,-83.0395602,,,
333550996,node,39.8784943,-83.0389428,,,
333551000,node,39.8788392,-83.0424617,,,
333551213,node,39.8786768,-83.0427058,,,
333551214,node,39.8788531,-83.0426924,,,
333551215,node,39.878987,-83.042686,,,
333551412,node,39.8783219,-83.0392144,,,
333551414,node,39.8785362,-83.0392071,,,
333551632,node,39.8765748,-83.0399429,,,
333551637,node,39.8765449,-83.039778,,,
333572640,node,39.9974924,-83.0279237,,both,
333650889,node,39.9395676,-83.0102613,,,
333650891,node,39.9395408,-83.0092841,,,
334127870,node,40.0645236,-82.9985873,,both,
334133414,node,40.0876311,-82.9857204,,,
334133439,node,40.0874856,-82.9857251,,,
334133670,node,40.0877564,-82.988892,,,
334133676,node,40.0876063,-82.9888961,,,
335826104,node,40.1194681,-83.0942304,,,
348610998,node,39.9212518,-83.123984,,,
348611030,node,39.91981,-83.1300661,,,
348622922,node,39.9247537,-83.1184167,,,
348623298,node,39.9247827,-83.1186084,,,
348651208,node,39.9526957,-83.1181214,,,
348656831,node,39.9528172,-83.1181301,,,
348667706,node,40.0026845,-83.1231233,,,
348717849,node,40.0837901,-83.132776,,,
349614157,node,39.8706612,-82.933904,,,
349614167,node,39.8742814,-82.9323268,,forward,
349615777,node,39.8743215,-82.9325086,,forward,
349616348,node,39.8707073,-82.9340974,,,
349643443,node,39.8822524,-83.0009206,,both,
349644204,node,39.8822278,-83.0007149,,both,
349649693,node,39.8627091,-83.0044424,,both,
349650696,node,39.8626997,-83.0042227,,both,
363569870,node,39.9538393,-83.0972554,,,
364006656,node,39.9854101,-83.150905,,,
364006657,node,39.9880096,-83.1513466,,,
364670261,node,39.9511896,-83.1536507,,,
364670267,node,39.9505871,-83.1675702,,,
364672903,node,39.9479651,-83.2283157,,,
364674443,node,39.9478835,-83.2283094,,,
364675447,node,39.9510939,-83.1536837,,,
370209623,node,39.9674247,-83.0034558,,both,
371719330,node,39.9819353,-83.1383058,,,
382747461,node,39.9984655,-82.8935278,,,
382747481,node,39.9986547,-82.8928952,,forward,
387867206,node,40.0909566,-83.1417894,,both,
387867208,node,40.0909368,-83.1416505,,both,
387868443,node,40.0964158,-83.1416959,,both,
387868504,node,40.0964103,-83.1418475,,both,
387868776,node,40.1013872,-83.1379802,,both,
387871417,node,40.1097961,-83.1109751,,both,
387871460,node,40.109652,-83.1110163,,both,
387871821,node,40.1092931,-83.1147105,,both,
387872194,node,40.1094252,-83.1147378,,both,
387872369,node,40.1110203,-83.120251,,both,
387872374,node,40.1111262,-83.1202625,,both,
392309188,node,39.8959681,-82.7632171,,,
427856646,node,39.9172569,-83.0133182,,,
427856648,node,39.9174434,-83.0132418,,,
427856653,node,39.9166603,-83.0163676,,,
427856654,node,39.9165508,-83.0162394,,,
427856655,node,39.9145902,-83.0190993,,,
427856656,node,39.9146965,-83.0192053,,,
427856657,node,39.9146221,-83.0193151,,,
427856658,node,39.9145215,-83.0192085,,,
428996232,node,40.1033075,-83.159867,,,
428996233,node,40.103323,-83.1597064,,,
428996247,node,40.0954386,-83.1587146,,,
428996248,node,40.0954415,-83.1585862,,,
428996264,node,40.0974565,-83.1586134,,,
428996265,node,40.0974164,-83.1588026,,,
428996266,node,40.0973707,-83.1586019,,,
428996270,node,40.1007642,-83.1591909,,,
428996271,node,40.100732,-83.1589914,,,
428996281,node,40.1008238,-83.1590094,,,
428996287,node,40.1049543,-83.1601346,,,
428996338,node,40.1049642,-83.1599884,,,
428997411,node,40.1127556,-83.1552879,,,
430591567,node,39.9556715,-82.7878778,,both,
430602303,node,39.9783063,-83.0003923,,both,
430975456,node,39.9741689,-83.0183187,,,
430978947,node,40.0187257,-83.0385945,,,
435747688,node,40.145136,-82.9624323,,,
441528615,node,39.8558995,-82.9003342,,,
441528616,node,39.8558024,-82.9000852,,,
441530630,node,39.871984,-82.8861072,,,
441530635,node,39.8718653,-82.8858964,,,
441531293,node,39.8904391,-82.8830215,,,
441531296,node,39.8790597,-82.8840144,,both,
441531297,node,39.8790463,-82.8837644,,both,
441531299,node,39.8833521,-82.88335,,both,
441531301,node,39.8870133,-82.8831533,,,
441531304,node,39.8833657,-82.8836111,,both,
441531305,node,39.8870244,-82.8832992,,,
441531306,node,39.8904208,-82.8828798,,,
441997655,node,39.9925372,-82.8136784,,both,
441997860,node,40.0828995,-82.8178937,,both,
441997861,node,40.0829172,-82.8177412,,both,
441997863,node,40.0876042,-82.8197417,,both,
446492205,node,39.9370741,-82.7900846,,,
450578477,node,40.054967,-82.8563951,,both,
450578690,node,39.989451,-83.0601272,,,
450578695,node,39.9893548,-83.0576647,,,
450588924,node,40.112379,-82.99601,,,
450663631,node,39.8901908,-82.8628968,,,
451000534,node,39.970937,-82.923249,,,
451000549,node,39.9568419,-82.9244732,,both,
451003267,node,40.0894762,-83.0386432,,,
453435000,node,40.0903581,-82.7936172,,,
457415104,node,40.1085309,-83.0908816,,forward,
457415112,node,40.109383,-83.0910202,,forward,
457415125,node,40.1092267,-83.0906475,,forward,
461083463,node,40.0840165,-83.1305144,,,
461083488,node,40.0799766,-83.1306087,,,
461083600,node,40.0799507,-83.1304713,,,
461083657,node,40.0840264,-83.1303835,,,
461084920,node,40.0838937,-83.132812,,,
470113578,node,39.8679763,-82.9350733,,,
470113584,node,39.8681467,-82.9352612,,,
470113676,node,39.852406,-82.9387022,,,
470113691,node,39.843932,-82.9360647,,both,
470113702,node,39.8373664,-82.9336061,,,
470113709,node,39.8300881,-82.934032,,both,
470113773,node,39.8373777,-82.9334102,,,
470113782,node,39.8439055,-82.9358359,,both,
470113794,node,39.8523952,-82.9385164,,,
471730180,node,39.9572614,-83.0542327,,,
474963817,node,39.9290959,-82.7855765,,,
487050121,node,40.0811256,-82.7219381,,both,
489235353,node,40.0580392,-82.9182204,,,
489235382,node,40.0574658,-82.9054338,,,
489235388,node,40.057304,-82.905476,,,
489235467,node,40.0575132,-82.9104615,,,
489235491,node,40.0578416,-82.9182282,,,
489239050,node,40.0570932,-82.9013632,,,
489239052,node,40.057264,-82.9013546,,,
489263270,node,40.0860312,-82.9566199,,,
489263272,node,40.086186,-82.956564,,,
489263292,node,40.0819401,-82.9371404,,,
489263294,node,40.0820785,-82.9370926,,,
489263301,node,40.0838552,-82.9454877,,,
489263303,node,40.0839903,-82.9454389,,,
489263332,node,40.0865969,-82.9602836,,,
489263333,node,40.0864394,-82.9602953,,,
489263355,node,40.0849268,-82.9510104,,,
489263357,node,40.0850751,-82.9509959,,,
489263386,node,40.08684,-82.9695984,,,
